INEX_LD-20120111	vietnam	17.358298585714834	vietnam war movie
INEX_LD-20120111	war	19.533800094500535	vietnam war movie
INEX_LD-20120111	movie	19.373218429428867	vietnam war movie
INEX_LD-20120111	vietnam war	14.246064947946627	vietnam war movie
INEX_LD-20120111	war movie	12.105699671383386	vietnam war movie
INEX_LD-20120112	vietnam	17.358298585714834	vietnam war facts
INEX_LD-20120112	war	19.533800094500535	vietnam war facts
INEX_LD-20120112	fact	19.611472635460096	vietnam war facts
INEX_LD-20120112	vietnam war	14.246064947946627	vietnam war facts
INEX_LD-20120112	war fact	10.257659366256743	vietnam war facts
INEX_LD-20120121	vietnam	17.358298585714834	vietnam food recipes
INEX_LD-20120121	food	19.74736193578396	vietnam food recipes
INEX_LD-20120121	recipe	18.52060152403983	vietnam food recipes
INEX_LD-20120121	vietnam food	7.682943169878292	vietnam food recipes
INEX_LD-20120121	food recipe	13.078509708666987	vietnam food recipes
INEX_LD-20120122	viet	16.50342832138884	vietnamese food blog
INEX_LD-20120122	food	19.74736193578396	vietnamese food blog
INEX_LD-20120122	blog	19.655412281770616	vietnamese food blog
INEX_LD-20120122	viet food	11.143295537871015	vietnamese food blog
INEX_LD-20120122	food blog	12.271293746157353	vietnamese food blog
INEX_LD-20120131	vietnam	17.358298585714834	vietnam travel national park
INEX_LD-20120131	travel	20.00419148123725	vietnam travel national park
INEX_LD-20120131	national	19.893067799994377	vietnam travel national park
INEX_LD-20120131	park	19.42888987732127	vietnam travel national park
INEX_LD-20120131	vietnam travel	12.004164518098118	vietnam travel national park
INEX_LD-20120131	travel national	9.241354425505353	vietnam travel national park
INEX_LD-20120131	national park	16.57981972407914	vietnam travel national park
INEX_LD-20120132	vietnam	17.358298585714834	vietnam travel airports
INEX_LD-20120132	travel	20.00419148123725	vietnam travel airports
INEX_LD-20120132	airport	18.653511898540568	vietnam travel airports
INEX_LD-20120132	vietnam travel	12.004164518098118	vietnam travel airports
INEX_LD-20120132	travel airport	10.662843733206408	vietnam travel airports
INEX_LD-20120211	guitar	18.148613312654163	guitar chord tuning
INEX_LD-20120211	chord	16.484854025802907	guitar chord tuning
